Date,Home,Score,Away,Result,W,D,L,Pts,Poss,Gls,Ast,CrdY,CrdR,GlsPer90,AstPer90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,GA,GA90,SoTA,Saves,Save%,CS,CS%,Cmp%,KP,1/3,Prog,SCA,SCA90,PassLiveSCA,DribSCA,ShSCA,DefSCA,GCA,GCA90,PassLiveGCA,DribGCA,ShGCA,DefGCA,TklW,Blocks,Int,Err,Live,Miscon
2020-01-23,Wolves,1 - 2,Liverpool,L,-17.000000,11.000000,6.000000,-40.000000,-15.100000,-34.000000,-35.000000,23.000000,1.000000,-0.890000,-0.930000,-132.000000,-80.000000,-6.600000,-3.470000,-2.100000,-0.030000,-0.030000,7.000000,0.180000,13.000000,5.000000,-0.026000,-2.000000,-5.300000,-4.600000,-109.000000,-719.000000,-1708.000000,-208.000000,-5.470000,-197.000000,-3.000000,-5.000000,3.000000,-53.000000,-1.390000,-47.000000,-6.000000,0.000000,3.000000,48.000000,127.000000,17.000000,-9.000000,-6889.000000,-32.000000
2020-01-29,West Ham,0 - 2,Liverpool,L,-22.000000,6.000000,16.000000,-60.000000,-19.400000,-34.000000,-33.000000,26.000000,0.000000,-0.890000,-0.870000,-171.000000,-65.000000,0.000000,-4.500000,-1.710000,-0.020000,-0.060000,29.000000,0.760000,71.000000,49.000000,-0.021000,-8.000000,-21.100000,-8.100000,-118.000000,-762.000000,-766.000000,-254.000000,-6.690000,-203.000000,-33.000000,-9.000000,-10.000000,-58.000000,-1.520000,-41.000000,-8.000000,-2.000000,-2.000000,95.000000,152.000000,45.000000,1.000000,-8506.000000,-78.000000
2020-02-01,Leicester City,2 - 2,Chelsea,D,-2.000000,2.000000,0.000000,-4.000000,-3.100000,-4.000000,2.000000,-17.000000,3.000000,-0.110000,0.050000,-86.000000,-29.000000,0.100000,-2.260000,-0.770000,0.010000,0.030000,-13.000000,-0.340000,11.000000,30.000000,0.190000,4.000000,10.500000,-2.300000,-55.000000,-245.000000,-184.000000,-114.000000,-3.000000,-114.000000,11.000000,-6.000000,4.000000,4.000000,0.110000,11.000000,-1.000000,-6.000000,2.000000,29.000000,25.000000,41.000000,4.000000,-3352.000000,-7.000000
2020-02-01,Watford,2 - 3,Everton,L,-5.000000,0.000000,5.000000,-15.000000,-6.700000,-7.000000,-11.000000,4.000000,0.000000,-0.190000,-0.290000,-55.000000,-41.000000,-5.500000,-1.450000,-1.080000,-0.020000,-0.010000,8.000000,0.210000,21.000000,14.000000,0.029000,0.000000,0.000000,-4.400000,-29.000000,-145.000000,-273.000000,-64.000000,-1.690000,-12.000000,-4.000000,-19.000000,3.000000,-13.000000,-0.350000,-13.000000,-3.000000,-4.000000,4.000000,6.000000,36.000000,32.000000,2.000000,-1826.000000,-44.000000
2020-02-01,Bournemouth,2 - 1,Aston Villa,W,0.000000,-1.000000,1.000000,-1.000000,-0.100000,-2.000000,-8.000000,8.000000,2.000000,-0.050000,-0.210000,-69.000000,-30.000000,-2.000000,-1.810000,-0.790000,0.000000,0.020000,-2.000000,-0.050000,7.000000,9.000000,0.024000,-2.000000,-5.200000,-0.300000,-94.000000,9.000000,35.000000,-194.000000,-5.110000,-156.000000,-4.000000,3.000000,-9.000000,-10.000000,-0.270000,-14.000000,0.000000,6.000000,-2.000000,-39.000000,-22.000000,34.000000,-15.000000,976.000000,112.000000
2020-02-01,Newcastle Utd,0 - 0,Norwich City,D,6.000000,5.000000,-11.000000,23.000000,-10.700000,13.000000,11.000000,-2.000000,0.000000,0.340000,0.290000,-12.000000,3.000000,1.700000,-0.310000,0.080000,0.040000,0.110000,-17.000000,-0.440000,-11.000000,5.000000,0.058000,6.000000,15.700000,-6.000000,-6.000000,-119.000000,-243.000000,-56.000000,-1.480000,-50.000000,-3.000000,-7.000000,-3.000000,22.000000,0.580000,13.000000,0.000000,4.000000,0.000000,-41.000000,-75.000000,23.000000,-5.000000,-4236.000000,-26.000000
2020-02-01,Liverpool,4 - 0,Southampton,W,17.000000,-4.000000,-13.000000,47.000000,14.100000,32.000000,37.000000,-17.000000,-3.000000,0.840000,0.980000,88.000000,53.000000,3.900000,2.310000,1.390000,0.030000,0.060000,-27.000000,-0.710000,-56.000000,-32.000000,0.051000,6.000000,15.800000,9.300000,103.000000,753.000000,698.000000,170.000000,4.470000,178.000000,11.000000,-2.000000,-10.000000,69.000000,1.810000,57.000000,4.000000,0.000000,-1.000000,-108.000000,-213.000000,-49.000000,-10.000000,7428.000000,-37.000000
2020-02-01,Crystal Palace,0 - 1,Sheffield Utd,L,-3.000000,-2.000000,5.000000,-11.000000,1.400000,-7.000000,-5.000000,-1.000000,0.000000,-0.190000,-0.130000,19.000000,7.000000,0.300000,0.500000,0.180000,-0.030000,-0.100000,11.000000,0.290000,28.000000,17.000000,-0.026000,-3.000000,-7.900000,2.700000,-13.000000,-134.000000,-19.000000,-19.000000,-0.500000,-60.000000,17.000000,-6.000000,4.000000,-5.000000,-0.130000,-7.000000,0.000000,-4.000000,0.000000,38.000000,57.000000,17.000000,1.000000,-156.000000,91.000000
2020-02-01,West Ham,3 - 3,Brighton,D,1.000000,-5.000000,4.000000,-2.000000,-8.200000,14.000000,12.000000,5.000000,-1.000000,0.370000,0.320000,-42.000000,20.000000,7.900000,-1.110000,0.520000,0.040000,0.040000,8.000000,0.210000,14.000000,10.000000,-0.003000,-2.000000,-5.300000,-5.200000,-9.000000,-119.000000,-251.000000,-47.000000,-1.240000,-41.000000,-2.000000,-7.000000,-6.000000,18.000000,0.480000,15.000000,1.000000,4.000000,-1.000000,61.000000,2.000000,-8.000000,-5.000000,-3306.000000,-75.000000
2020-02-01,Manchester Utd,0 - 0,Wolves,D,3.000000,-2.000000,-1.000000,7.000000,7.900000,16.000000,9.000000,12.000000,-2.000000,0.420000,0.240000,75.000000,58.000000,6.600000,1.970000,1.520000,0.000000,-0.040000,-4.000000,-0.100000,5.000000,12.000000,0.061000,0.000000,0.000000,4.300000,74.000000,347.000000,1392.000000,200.000000,5.260000,224.000000,-14.000000,-5.000000,-10.000000,17.000000,0.450000,28.000000,0.000000,-7.000000,-3.000000,-64.000000,24.000000,37.000000,6.000000,3244.000000,6.000000
2020-02-02,Burnley,0 - 0,Arsenal,D,1.000000,-5.000000,4.000000,-2.000000,-12.600000,-15.000000,-5.000000,-21.000000,-5.000000,-0.390000,-0.130000,-17.000000,-20.000000,-3.600000,-0.440000,-0.530000,-0.030000,-0.060000,2.000000,0.060000,-30.000000,-31.000000,-0.072000,5.000000,13.200000,-12.800000,-22.000000,-343.000000,-426.000000,-62.000000,-1.630000,-44.000000,-24.000000,0.000000,-3.000000,-20.000000,-0.520000,-14.000000,-1.000000,-4.000000,-4.000000,-33.000000,98.000000,8.000000,-9.000000,-5505.000000,-42.000000
2020-02-02,Tottenham,2 - 0,Manchester City,W,-10.000000,8.000000,2.000000,-22.000000,-14.700000,-44.000000,-30.000000,20.000000,-1.000000,-1.160000,-0.790000,-291.000000,-91.000000,1.600000,-7.660000,-2.390000,-0.010000,-0.040000,12.000000,0.320000,65.000000,57.000000,0.055000,-9.000000,-23.600000,-7.500000,-231.000000,-774.000000,-724.000000,-518.000000,-13.630000,-409.000000,-40.000000,-31.000000,0.000000,-79.000000,-2.080000,-61.000000,-2.000000,0.000000,-4.000000,80.000000,216.000000,32.000000,-8.000000,-7433.000000,78.000000
2020-02-08,Everton,3 - 1,Crystal Palace,W,2.000000,0.000000,-2.000000,6.000000,4.700000,13.000000,12.000000,14.000000,1.000000,0.350000,0.310000,93.000000,39.000000,2.100000,2.450000,1.030000,0.020000,0.040000,6.000000,0.150000,-24.000000,-25.000000,-0.070000,-1.000000,-2.600000,0.900000,63.000000,172.000000,219.000000,172.000000,4.530000,115.000000,-5.000000,32.000000,9.000000,12.000000,0.320000,8.000000,0.000000,6.000000,1.000000,-7.000000,-87.000000,2.000000,-3.000000,1146.000000,-18.000000
2020-02-08,Brighton,1 - 1,Watford,D,1.000000,4.000000,-5.000000,7.000000,9.700000,0.000000,3.000000,-21.000000,-1.000000,0.000000,0.080000,46.000000,23.000000,2.200000,1.210000,0.610000,0.000000,0.000000,-10.000000,-0.260000,-2.000000,5.000000,0.020000,0.000000,0.000000,7.600000,40.000000,203.000000,315.000000,66.000000,1.740000,67.000000,0.000000,0.000000,-10.000000,11.000000,0.290000,9.000000,3.000000,-2.000000,-4.000000,-20.000000,7.000000,-12.000000,4.000000,4145.000000,27.000000
2020-02-09,Sheffield Utd,2 - 1,Bournemouth,W,5.000000,5.000000,-10.000000,20.000000,-0.700000,-2.000000,1.000000,-15.000000,-1.000000,-0.050000,0.030000,-31.000000,-7.000000,0.700000,-0.820000,-0.180000,0.010000,0.030000,-26.000000,-0.680000,-41.000000,-19.000000,0.060000,8.000000,21.000000,-1.300000,-1.000000,95.000000,-10.000000,-16.000000,-0.420000,9.000000,2.000000,-2.000000,1.000000,0.000000,0.000000,10.000000,0.000000,-4.000000,0.000000,43.000000,-85.000000,-28.000000,-2.000000,138.000000,-103.000000
2020-02-14,Wolves,0 - 0,Leicester City,D,-3.000000,6.000000,-3.000000,-3.000000,-9.300000,-16.000000,-14.000000,18.000000,-1.000000,-0.420000,-0.370000,-80.000000,-39.000000,-2.700000,-2.110000,-1.020000,-0.010000,-0.010000,-1.000000,-0.030000,-6.000000,-15.000000,-0.063000,0.000000,0.000000,-3.300000,-71.000000,-222.000000,-1228.000000,-170.000000,-4.470000,-148.000000,6.000000,-8.000000,4.000000,-27.000000,-0.710000,-39.000000,1.000000,6.000000,1.000000,-55.000000,7.000000,-46.000000,-12.000000,-3395.000000,-23.000000
2020-02-15,Southampton,1 - 2,Burnley,L,0.000000,-2.000000,2.000000,-2.000000,7.900000,10.000000,2.000000,-12.000000,4.000000,0.260000,0.050000,113.000000,45.000000,1.700000,2.970000,1.190000,0.000000,-0.020000,10.000000,0.260000,4.000000,-5.000000,-0.061000,-6.000000,-15.800000,4.100000,70.000000,203.000000,304.000000,175.000000,4.610000,104.000000,36.000000,3.000000,14.000000,5.000000,0.130000,-5.000000,7.000000,3.000000,-1.000000,143.000000,-18.000000,43.000000,15.000000,3212.000000,108.000000
2020-02-15,Norwich City,0 - 1,Liverpool,L,-27.000000,3.000000,24.000000,-78.000000,-14.100000,-58.000000,-51.000000,30.000000,2.000000,-1.520000,-1.350000,-176.000000,-98.000000,-7.600000,-4.630000,-2.580000,-0.070000,-0.160000,42.000000,1.100000,94.000000,54.000000,-0.054000,-10.000000,-26.300000,-3.300000,-137.000000,-853.000000,-819.000000,-263.000000,-6.920000,-207.000000,-25.000000,0.000000,-2.000000,-101.000000,-2.650000,-68.000000,-11.000000,-6.000000,1.000000,59.000000,232.000000,24.000000,6.000000,-6290.000000,2.000000
2020-02-16,Aston Villa,2 - 3,Tottenham,L,-7.000000,-3.000000,10.000000,-24.000000,-8.300000,-16.000000,-7.000000,-14.000000,-2.000000,-0.420000,-0.190000,14.000000,-9.000000,-3.100000,0.370000,-0.240000,-0.030000,-0.070000,20.000000,0.520000,3.000000,-17.000000,-0.110000,-1.000000,-2.700000,-5.100000,34.000000,-251.000000,-247.000000,52.000000,1.370000,19.000000,-18.000000,-4.000000,-1.000000,-20.000000,-0.520000,-9.000000,-7.000000,-8.000000,0.000000,-57.000000,65.000000,-5.000000,18.000000,-4670.000000,-1.000000
2020-02-16,Arsenal,4 - 0,Newcastle Utd,W,3.000000,3.000000,-6.000000,12.000000,15.400000,18.000000,6.000000,22.000000,2.000000,0.470000,0.160000,4.000000,17.000000,3.900000,0.100000,0.450000,0.030000,0.070000,-10.000000,-0.270000,-1.000000,9.000000,0.078000,-1.000000,-2.600000,8.700000,-8.000000,359.000000,486.000000,36.000000,0.950000,19.000000,5.000000,6.000000,4.000000,25.000000,0.650000,17.000000,1.000000,3.000000,5.000000,-20.000000,-24.000000,-49.000000,3.000000,5391.000000,-5.000000
2020-02-17,Chelsea,0 - 2,Manchester Utd,L,2.000000,-6.000000,4.000000,0.000000,4.500000,4.000000,3.000000,-13.000000,0.000000,0.110000,0.080000,91.000000,10.000000,-4.000000,2.400000,0.270000,0.000000,0.020000,18.000000,0.470000,-10.000000,-27.000000,-0.188000,-4.000000,-10.500000,1.300000,52.000000,120.000000,20.000000,84.000000,2.210000,38.000000,-3.000000,19.000000,2.000000,6.000000,0.150000,0.000000,0.000000,7.000000,0.000000,90.000000,-56.000000,-32.000000,2.000000,3503.000000,24.000000
2020-02-19,Manchester City,2 - 0,West Ham,W,16.000000,-6.000000,-10.000000,42.000000,22.900000,51.000000,33.000000,0.000000,3.000000,1.340000,0.870000,316.000000,89.000000,-4.200000,8.320000,2.340000,0.020000,0.090000,-27.000000,-0.710000,-71.000000,-51.000000,0.021000,10.000000,26.300000,12.600000,240.000000,944.000000,955.000000,568.000000,14.950000,468.000000,54.000000,34.000000,9.000000,86.000000,2.260000,62.000000,8.000000,6.000000,6.000000,-105.000000,-189.000000,-64.000000,8.000000,10986.000000,-67.000000
2020-02-22,Chelsea,2 - 1,Tottenham,W,4.000000,-5.000000,1.000000,7.000000,8.500000,13.000000,7.000000,-24.000000,-3.000000,0.350000,0.180000,180.000000,55.000000,-1.400000,4.740000,1.450000,-0.020000,-0.040000,7.000000,0.180000,-57.000000,-65.000000,-0.208000,1.000000,2.600000,4.000000,126.000000,340.000000,239.000000,280.000000,7.370000,209.000000,-1.000000,15.000000,-4.000000,21.000000,0.550000,21.000000,-4.000000,-4.000000,0.000000,4.000000,-84.000000,9.000000,-2.000000,4811.000000,65.000000
2020-02-22,Southampton,2 - 0,Aston Villa,W,6.000000,-1.000000,-5.000000,17.000000,5.400000,11.000000,0.000000,-15.000000,3.000000,0.290000,0.000000,44.000000,23.000000,1.800000,1.160000,0.610000,0.010000,0.020000,-7.000000,-0.180000,-12.000000,-6.000000,0.004000,2.000000,5.300000,-1.200000,-28.000000,90.000000,84.000000,-18.000000,-0.470000,-53.000000,26.000000,12.000000,12.000000,2.000000,0.050000,-8.000000,5.000000,4.000000,1.000000,95.000000,-31.000000,41.000000,-9.000000,2195.000000,105.000000
2020-02-22,Sheffield Utd,1 - 1,Brighton,D,5.000000,-2.000000,-3.000000,13.000000,-9.100000,1.000000,1.000000,4.000000,0.000000,0.030000,0.030000,-103.000000,-28.000000,0.900000,-2.710000,-0.740000,0.030000,0.070000,-15.000000,-0.390000,-23.000000,-11.000000,0.047000,4.000000,10.500000,-6.800000,-61.000000,-96.000000,-242.000000,-155.000000,-4.080000,-110.000000,-8.000000,-7.000000,-6.000000,-5.000000,-0.130000,3.000000,0.000000,4.000000,-1.000000,-17.000000,-13.000000,-39.000000,-4.000000,-3309.000000,-56.000000
2020-02-22,Burnley,3 - 0,Bournemouth,W,6.000000,2.000000,-8.000000,20.000000,-2.400000,3.000000,6.000000,-11.000000,-3.000000,0.080000,0.160000,0.000000,8.000000,2.100000,0.000000,0.210000,0.010000,0.020000,-15.000000,-0.390000,-23.000000,-10.000000,0.041000,10.000000,26.300000,-5.000000,-4.000000,-122.000000,-255.000000,1.000000,0.030000,-1.000000,-6.000000,6.000000,7.000000,7.000000,0.190000,11.000000,-2.000000,-5.000000,4.000000,-9.000000,9.000000,-36.000000,-9.000000,-1993.000000,-115.000000
2020-02-22,Crystal Palace,1 - 0,Newcastle Utd,W,0.000000,-1.000000,1.000000,-1.000000,5.900000,-9.000000,-9.000000,-4.000000,-1.000000,-0.240000,-0.230000,-25.000000,-11.000000,-0.800000,-0.660000,-0.290000,-0.030000,-0.080000,-8.000000,-0.210000,-21.000000,-14.000000,-0.001000,-1.000000,-2.600000,2.300000,-40.000000,99.000000,286.000000,-62.000000,-1.630000,-75.000000,6.000000,-8.000000,-1.000000,-7.000000,-0.190000,-5.000000,2.000000,-4.000000,-3.000000,37.000000,37.000000,-16.000000,2.000000,1861.000000,56.000000
2020-02-22,Leicester City,0 - 1,Manchester City,L,-8.000000,5.000000,3.000000,-19.000000,-9.300000,-35.000000,-21.000000,-21.000000,-1.000000,-0.920000,-0.560000,-197.000000,-65.000000,0.300000,-5.180000,-1.710000,-0.020000,-0.050000,6.000000,0.160000,19.000000,22.000000,0.037000,-4.000000,-10.500000,-5.800000,-160.000000,-679.000000,-669.000000,-352.000000,-9.260000,-314.000000,-30.000000,-22.000000,0.000000,-54.000000,-1.420000,-29.000000,-7.000000,-10.000000,-2.000000,113.000000,157.000000,82.000000,-6.000000,-5974.000000,136.000000
2020-02-23,Wolves,3 - 0,Norwich City,W,10.000000,8.000000,-18.000000,38.000000,-1.000000,24.000000,16.000000,-7.000000,-1.000000,0.630000,0.420000,44.000000,18.000000,1.000000,1.160000,0.480000,0.040000,0.130000,-35.000000,-0.920000,-81.000000,-49.000000,0.028000,8.000000,21.000000,-1.300000,28.000000,134.000000,-889.000000,55.000000,1.450000,10.000000,22.000000,-5.000000,5.000000,48.000000,1.260000,21.000000,5.000000,6.000000,2.000000,-11.000000,-105.000000,-7.000000,-15.000000,-599.000000,-34.000000
2020-02-23,Manchester Utd,3 - 0,Watford,W,10.000000,2.000000,-12.000000,32.000000,13.700000,30.000000,22.000000,-7.000000,-3.000000,0.790000,0.580000,118.000000,86.000000,10.100000,3.100000,2.260000,0.030000,0.030000,-28.000000,-0.730000,-41.000000,-17.000000,0.073000,4.000000,10.500000,10.200000,114.000000,474.000000,514.000000,265.000000,6.980000,256.000000,14.000000,-8.000000,-13.000000,51.000000,1.350000,46.000000,6.000000,-3.000000,-3.000000,-70.000000,8.000000,-11.000000,-5.000000,5700.000000,4.000000
2020-02-23,Arsenal,3 - 2,Everton,W,1.000000,4.000000,-5.000000,7.000000,4.800000,14.000000,3.000000,12.000000,2.000000,0.360000,0.080000,-64.000000,-11.000000,2.600000,-1.690000,-0.290000,0.040000,0.110000,-8.000000,-0.210000,44.000000,48.000000,0.149000,1.000000,2.600000,5.500000,-31.000000,88.000000,-19.000000,-74.000000,-1.950000,-21.000000,4.000000,-18.000000,-4.000000,20.000000,0.520000,14.000000,-1.000000,1.000000,7.000000,-50.000000,26.000000,-35.000000,4.000000,2384.000000,-43.000000
2020-02-24,Liverpool,3 - 2,West Ham,W,22.000000,-6.000000,-16.000000,60.000000,19.400000,34.000000,33.000000,-26.000000,0.000000,0.890000,0.870000,171.000000,65.000000,0.000000,4.500000,1.710000,0.020000,0.060000,-29.000000,-0.760000,-71.000000,-49.000000,0.021000,8.000000,21.100000,8.100000,118.000000,762.000000,766.000000,254.000000,6.690000,203.000000,33.000000,9.000000,10.000000,58.000000,1.520000,41.000000,8.000000,2.000000,2.000000,-95.000000,-152.000000,-45.000000,-1.000000,8506.000000,78.000000
2020-02-28,Norwich City,1 - 0,Leicester City,W,-13.000000,-2.000000,15.000000,-41.000000,-8.300000,-40.000000,-30.000000,25.000000,0.000000,-1.050000,-0.790000,-124.000000,-57.000000,-3.700000,-3.270000,-1.500000,-0.050000,-0.140000,34.000000,0.890000,75.000000,34.000000,-0.091000,-8.000000,-21.000000,-2.000000,-99.000000,-356.000000,-339.000000,-225.000000,-5.920000,-158.000000,-16.000000,-3.000000,-1.000000,-75.000000,-1.970000,-60.000000,-4.000000,0.000000,-1.000000,-44.000000,112.000000,-39.000000,3.000000,-2796.000000,11.000000
2020-02-29,Brighton,0 - 1,Crystal Palace,L,-2.000000,4.000000,-2.000000,-2.000000,7.700000,6.000000,4.000000,-3.000000,0.000000,0.160000,0.100000,84.000000,21.000000,-1.200000,2.210000,0.560000,0.000000,0.030000,4.000000,0.100000,-5.000000,-6.000000,-0.021000,-1.000000,-2.600000,4.100000,74.000000,230.000000,261.000000,174.000000,4.580000,170.000000,-9.000000,13.000000,2.000000,10.000000,0.260000,4.000000,0.000000,0.000000,1.000000,-21.000000,-44.000000,22.000000,3.000000,3465.000000,-35.000000
2020-02-29,Bournemouth,2 - 2,Chelsea,D,-11.000000,1.000000,10.000000,-32.000000,-16.900000,-31.000000,-22.000000,18.000000,3.000000,-0.820000,-0.580000,-235.000000,-94.000000,-3.700000,-6.180000,-2.480000,-0.010000,-0.010000,11.000000,0.290000,67.000000,57.000000,0.122000,-4.000000,-10.500000,-9.400000,-186.000000,-582.000000,-451.000000,-422.000000,-11.110000,-346.000000,-21.000000,-16.000000,-6.000000,-51.000000,-1.340000,-44.000000,-3.000000,2.000000,-2.000000,-100.000000,127.000000,20.000000,5.000000,-8505.000000,46.000000
2020-02-29,West Ham,3 - 1,Southampton,W,-5.000000,2.000000,3.000000,-13.000000,-5.300000,-2.000000,4.000000,9.000000,-3.000000,-0.050000,0.110000,-83.000000,-12.000000,3.900000,-2.190000,-0.320000,0.010000,0.000000,2.000000,0.050000,15.000000,17.000000,0.030000,-2.000000,-5.300000,1.200000,-15.000000,-9.000000,-68.000000,-84.000000,-2.220000,-25.000000,-22.000000,-11.000000,-20.000000,11.000000,0.290000,16.000000,-4.000000,-2.000000,-3.000000,-13.000000,-61.000000,-4.000000,-9.000000,-1078.000000,-115.000000
2020-02-29,Newcastle Utd,0 - 0,Burnley,D,-4.000000,2.000000,2.000000,-10.000000,-2.800000,-3.000000,-1.000000,-1.000000,3.000000,-0.080000,-0.030000,13.000000,3.000000,-0.300000,0.340000,0.080000,0.000000,-0.010000,8.000000,0.210000,31.000000,22.000000,-0.006000,-4.000000,-10.600000,4.100000,30.000000,-16.000000,-60.000000,26.000000,0.680000,25.000000,19.000000,-6.000000,-1.000000,-5.000000,-0.130000,-3.000000,0.000000,1.000000,-1.000000,53.000000,-74.000000,41.000000,6.000000,114.000000,47.000000
2020-02-29,Watford,3 - 0,Liverpool,W,-24.000000,7.000000,17.000000,-65.000000,-20.900000,-48.000000,-48.000000,42.000000,2.000000,-1.260000,-1.270000,-175.000000,-108.000000,-10.100000,-4.600000,-2.840000,-0.060000,-0.100000,31.000000,0.810000,59.000000,34.000000,-0.038000,-6.000000,-15.800000,-10.500000,-149.000000,-846.000000,-830.000000,-273.000000,-7.190000,-229.000000,-31.000000,-2.000000,6.000000,-87.000000,-2.290000,-65.000000,-12.000000,-4.000000,3.000000,54.000000,143.000000,65.000000,2.000000,-9345.000000,-30.000000
2020-03-01,Everton,1 - 1,Manchester Utd,D,-5.000000,-2.000000,7.000000,-17.000000,-7.000000,-23.000000,-11.000000,3.000000,3.000000,-0.600000,-0.290000,-63.000000,-45.000000,-4.600000,-1.650000,-1.180000,-0.010000,-0.020000,20.000000,0.520000,20.000000,3.000000,-0.102000,-4.000000,-10.500000,-5.800000,-85.000000,-329.000000,-241.000000,-201.000000,-5.290000,-244.000000,-10.000000,27.000000,10.000000,-38.000000,-1.000000,-33.000000,-3.000000,7.000000,-1.000000,64.000000,-44.000000,-21.000000,3.000000,-3874.000000,40.000000
2020-03-01,Tottenham,2 - 3,Wolves,L,1.000000,-3.000000,2.000000,0.000000,3.900000,7.000000,5.000000,23.000000,1.000000,0.180000,0.140000,-14.000000,13.000000,4.000000,-0.370000,0.340000,0.020000,0.020000,7.000000,0.190000,52.000000,50.000000,0.081000,-5.000000,-13.100000,1.600000,0.000000,127.000000,1173.000000,4.000000,0.100000,53.000000,-16.000000,-1.000000,-4.000000,2.000000,0.050000,7.000000,4.000000,4.000000,-3.000000,22.000000,52.000000,-4.000000,10.000000,1936.000000,-35.000000
